timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
20353,0.04,0.82,0.01,-0.15,19.56,1.14,125.7,-417.1,337.9,288.5,36.2,31.2
20453,-0.03,1.13,0.17,1.67,14.83,5.79,133.4,-383.1,277.2,288.7,37.5,31.2
20553,-0.00,1.35,0.20,-0.09,8.62,2.96,117.9,-391.0,281.5,288.3,36.8,46.9
20653,0.11,0.82,-0.28,-0.48,7.88,4.83,97.2,-380.5,303.2,287.5,35.7,31.2
20753,0.07,0.80,-0.01,-0.04,4.87,4.45,81.7,-404.0,320.5,286.3,36.0,31.2
20853,-0.01,0.92,-0.01,1.78,1.39,4.88,94.6,-367.5,259.8,285.9,35.1,31.2
20953,0.05,0.97,-0.03,2.58,-1.18,6.59,92.0,-396.2,303.2,285.3,36.8,31.2
21053,-0.01,1.38,-0.12,3.96,-2.44,7.37,81.7,-383.1,355.2,284.7,36.0,31.2
21153,0.01,0.90,-0.59,1.09,-3.33,5.82,92.0,-372.7,355.2,284.5,36.9,31.2
21253,-0.16,0.77,0.12,-0.93,-3.52,4.68,94.6,-362.3,372.6,284.5,35.5,31.2
21353,0.14,0.81,-0.04,1.43,-2.01,6.27,97.2,-372.7,381.2,284.6,36.9,62.5
21453,-0.09,1.17,0.05,-1.07,-2.08,2.58,81.7,-375.3,363.9,284.1,36.2,31.2
21553,-0.11,1.22,0.09,-5.14,-2.75,-0.19,94.6,-370.1,346.6,284.2,37.6,31.2
21653,-0.02,0.93,-0.37,-2.49,-2.59,2.09,84.3,-380.5,342.2,283.8,36.8,31.2
21753,-0.03,0.88,-0.11,-4.83,-2.88,1.68,58.4,-385.8,359.6,282.8,36.6,31.2
21853,-0.08,0.87,0.05,-5.46,-3.22,3.53,76.5,-375.3,294.5,282.5,36.7,62.5
21953,0.04,0.90,-0.00,-7.68,-3.53,1.65,40.3,-391.0,350.9,281.2,37.3,31.2
22053,-0.14,1.23,-0.19,-5.69,-1.97,1.24,58.4,-370.1,303.2,280.8,35.7,31.2
22153,-0.31,1.13,-0.42,-1.46,-5.70,1.45,66.2,-380.5,355.2,280.6,38.3,31.2
22253,-0.18,0.82,0.07,-1.97,-7.18,2.64,37.7,-357.1,342.2,279.7,36.7,31.2
22353,0.11,0.69,-0.07,-3.15,-8.87,2.26,40.3,-364.9,350.9,279.0,37.2,62.5
22453,0.04,0.93,0.09,0.48,-10.31,4.25,42.9,-349.2,394.3,278.6,36.5,31.2
22553,-0.12,1.33,-0.00,6.26,-10.57,6.16,50.6,-370.1,420.3,278.4,38.5,31.2
22653,-0.01,1.27,-0.12,6.81,-15.14,4.68,50.6,-346.6,350.9,278.4,37.5,31.2
22753,0.46,0.75,-0.21,9.41,-13.85,11.30,-1.1,-333.6,442.0,276.7,37.4,31.2
22853,-0.13,0.96,-0.14,6.08,-17.47,3.68,24.8,-344.0,342.2,276.2,41.4,31.2
22953,0.24,0.84,-0.15,10.24,-12.65,6.79,19.6,-325.7,355.2,275.6,41.2,31.2
23053,-0.02,1.03,0.03,6.07,-12.07,0.82,19.6,-315.3,385.6,275.2,40.3,31.2
23153,0.03,1.17,-0.29,0.41,-11.51,-1.71,66.2,-349.2,415.9,276.3,40.2,31.2
23253,-0.22,1.06,-0.21,5.16,-7.65,1.26,71.3,-359.7,398.6,277.3,40.3,203.1
23353,-0.07,0.79,0.09,3.56,-4.88,-1.63,58.4,-372.7,350.9,277.6,40.2,78.1
23453,0.16,0.75,-0.11,3.92,-1.92,-1.81,76.5,-357.1,298.9,278.5,40.5,31.2
23553,-0.02,0.91,0.18,5.72,-0.65,-3.91,79.1,-359.7,329.2,279.3,40.5,1468.8
23653,-0.15,1.45,-0.32,2.95,2.52,-9.36,105.0,-344.0,281.5,280.8,40.8,62.5
23753,-0.04,1.27,-0.07,-2.48,2.49,-11.46,99.8,-338.8,316.2,281.9,40.6,62.5
23853,0.50,0.66,-0.27,-1.32,12.22,-7.24,94.6,-351.8,285.8,282.6,41.0,359.4
23953,-0.28,0.87,-0.03,-3.29,14.88,-9.31,97.2,-370.1,320.5,283.0,41.7,31.2
24053,0.18,0.86,-0.14,-0.43,18.97,-4.71,86.9,-375.3,203.5,283.0,42.8,187.5
24153,-0.23,1.25,0.09,1.56,19.51,-5.56,97.2,-372.7,242.5,283.3,41.6,31.2
24253,0.14,1.19,0.06,-5.74,15.67,-6.13,107.6,-372.7,207.8,283.9,41.6,46.9
24353,0.00,0.93,-0.32,-4.55,16.00,-3.42,97.2,-370.1,255.5,284.0,41.0,31.2
24453,-0.12,0.85,0.04,-3.81,15.23,-1.81,99.8,-391.0,229.5,284.1,40.7,78.1
24553,0.13,0.78,-0.02,-6.12,13.51,-0.63,110.1,-364.9,272.8,284.6,43.7,609.4
24653,-0.12,1.21,0.11,-5.79,9.88,1.97,105.0,-391.0,311.9,284.7,43.2,203.1
24753,0.05,1.26,0.21,-3.92,10.22,2.65,128.3,-383.1,251.2,285.5,43.5,46.9
24853,-0.01,0.96,-0.21,-7.13,5.07,3.96,117.9,-388.4,285.8,285.8,42.3,78.1
24953,0.16,0.80,-0.16,-5.63,3.50,2.87,112.7,-398.8,199.1,285.8,43.5,31.2
25053,0.02,0.91,-0.01,-2.72,4.41,3.70,105.0,-401.4,225.1,285.5,44.5,328.1
25153,-0.19,0.88,0.18,-6.41,2.29,1.47,136.0,-391.0,199.1,286.3,43.6,31.2
25253,-0.09,1.27,-0.13,-1.01,4.91,3.18,123.1,-385.8,251.2,286.6,43.7,375.0
25353,-0.12,1.20,-0.15,-3.11,-6.12,2.08,105.0,-383.1,272.8,286.3,44.0,31.2
25453,-0.30,0.85,0.14,-7.68,-9.28,0.12,123.1,-388.4,220.8,286.6,45.5,265.6
