timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
17443,-0.04,1.14,0.10,-4.20,16.77,7.45,-167.4,-358.5,79.1,247.6,50.0,93.8
17543,-0.07,1.17,0.12,-2.92,3.68,4.79,-170.2,-381.0,93.4,247.2,50.1,46.9
17643,-0.09,0.92,0.19,-2.19,-6.42,3.23,-183.9,-389.4,82.6,246.7,49.4,15.6
17743,-0.21,0.80,0.09,2.11,-16.04,7.17,-194.8,-400.7,111.2,246.2,50.3,93.8
17843,0.09,0.87,0.16,3.33,-28.13,4.82,-203.1,-372.5,164.7,245.2,50.4,62.5
17943,-0.00,1.19,0.19,5.08,-30.36,5.71,-222.2,-366.9,204.0,244.0,49.5,62.5
18043,0.12,1.22,0.30,5.24,-36.40,2.49,-200.3,-381.0,182.6,243.6,50.0,109.4
18143,-0.18,0.85,-0.04,2.14,-46.11,-0.94,-194.8,-372.5,211.1,243.4,49.2,156.2
18243,-0.09,0.99,-0.19,-0.11,-57.04,-6.87,-200.3,-369.7,204.0,243.0,50.0,125.0
18343,0.00,0.88,0.24,1.76,-57.98,-4.90,-194.8,-386.6,229.0,243.1,50.4,1796.9
18443,0.01,0.94,0.16,-0.55,-59.06,-6.01,-189.3,-378.2,221.8,243.1,49.0,31.2
18543,-0.01,1.16,0.02,-1.87,-58.15,-4.63,-194.8,-395.1,243.2,243.2,50.3,843.8
18643,0.15,1.27,0.17,-1.93,-60.37,-5.85,-183.9,-361.3,293.2,243.2,50.0,78.1
18743,0.00,0.88,0.23,-3.70,-56.93,-7.93,-161.9,-395.1,207.5,244.1,48.7,312.5
18843,-0.11,0.78,0.10,-3.17,-51.52,-7.77,-140.0,-403.5,311.0,245.5,51.8,156.2
18943,0.05,0.94,0.22,-3.19,-49.82,-7.64,-151.0,-395.1,264.6,246.2,51.4,1484.4
19043,0.06,1.15,0.24,0.96,-43.80,-5.05,-172.9,-406.3,278.9,246.3,51.6,171.9
19143,0.08,1.37,0.25,-3.04,-36.08,-8.49,-161.9,-417.6,303.9,246.8,51.8,328.1
19243,-0.03,0.78,0.05,-4.76,-26.07,-2.09,-178.4,-400.7,300.3,246.7,51.8,750.0
19343,0.33,0.84,0.01,0.50,-20.56,-2.37,-186.6,-386.6,253.9,246.2,51.2,125.0
19443,0.06,0.89,-0.04,3.38,-9.02,-0.81,-219.5,-386.6,271.8,245.0,51.5,328.1
19543,0.08,1.04,0.13,2.39,0.60,-2.04,-205.8,-406.3,275.3,244.6,50.6,109.4
19643,0.03,1.20,0.09,0.54,8.05,0.70,-211.3,-372.5,268.2,243.8,52.2,125.0
19743,0.09,1.16,0.09,0.22,9.14,1.46,-205.8,-389.4,221.8,243.5,51.7,187.5
19843,0.22,0.87,0.09,-0.54,12.80,2.70,-225.0,-392.2,232.5,242.8,50.7,62.5
19943,-0.04,0.89,0.09,0.43,14.49,2.37,-230.5,-366.9,250.4,241.8,51.0,93.8
20043,0.11,0.87,0.19,0.05,11.84,2.28,-244.2,-355.7,271.8,240.6,51.1,78.1
20143,0.02,1.14,0.18,2.88,7.73,3.41,-225.0,-361.3,236.1,240.1,51.7,125.0
20243,0.13,1.25,0.42,2.78,4.36,0.48,-246.9,-383.8,261.1,239.5,52.4,93.8
20343,0.07,0.94,-0.07,-2.80,0.37,2.58,-238.7,-361.3,250.4,238.9,50.8,46.9
20443,0.09,0.84,-0.07,-1.43,-7.11,3.48,-260.6,-350.0,275.3,237.8,51.3,109.4
20543,-0.02,0.88,0.27,-0.48,-10.16,1.09,-238.7,-350.0,253.9,237.4,51.5,453.1
20643,0.08,1.04,0.18,0.90,-12.40,-2.50,-255.1,-344.4,300.3,236.6,52.0,390.6
20743,-0.00,1.23,0.00,-1.21,-13.15,-4.24,-249.7,-344.4,293.2,236.1,52.6,1812.5
20843,-0.34,0.95,-0.35,-0.82,-14.67,-3.41,-230.5,-369.7,318.2,236.5,52.1,31.2
20943,-0.08,0.84,0.15,-1.53,-15.36,-4.57,-255.1,-364.1,211.1,236.2,51.8,46.9
21043,-0.06,0.80,0.16,-1.69,-16.43,-4.69,-244.2,-350.0,268.2,236.0,51.8,593.8
21143,0.00,0.98,0.21,0.31,-14.03,-4.46,-219.5,-369.7,282.5,236.6,51.7,46.9
21243,-0.10,1.22,0.17,-0.73,-13.43,-5.69,-233.2,-366.9,289.6,236.8,52.1,62.5
21343,-0.19,1.14,0.08,-2.89,-14.17,-11.54,-211.3,-378.2,239.7,237.6,51.9,281.2
21443,0.30,0.90,0.19,-3.86,-8.64,-9.69,-208.5,-381.0,246.8,238.4,51.6,750.0
21543,0.08,0.70,-0.15,-2.75,-7.42,-4.44,-214.0,-364.1,282.5,238.6,51.8,546.9
21643,0.08,0.96,0.29,-5.30,-4.30,-4.53,-214.0,-381.0,282.5,239.0,52.0,156.2
21743,-0.12,1.14,0.20,-3.52,-0.51,-2.86,-225.0,-389.4,253.9,239.2,51.6,140.6
21843,0.07,1.13,0.40,-11.99,-1.90,-9.57,-186.6,-375.4,207.5,240.1,51.9,2171.9
21943,-0.18,0.89,0.11,-12.45,2.32,-5.18,-172.9,-386.6,157.6,241.2,50.9,140.6
22043,-0.11,0.80,0.34,-11.49,0.35,-7.07,-164.7,-364.1,189.7,242.1,52.2,281.2
22143,0.05,0.89,0.26,-8.00,2.10,-3.01,-161.9,-383.8,211.1,243.1,52.6,156.2
22243,0.17,0.93,0.09,-4.32,6.88,-1.33,-159.2,-366.9,278.9,243.8,52.0,1453.1
22343,0.02,1.36,0.16,-7.45,14.36,-3.37,-167.4,-361.3,221.8,244.1,52.3,1062.5
22443,-0.22,0.85,0.39,-10.88,15.66,-0.51,-153.7,-386.6,161.2,244.9,52.0,2609.4
22543,-0.00,0.76,-0.02,-4.48,17.86,1.50,-148.2,-372.5,171.9,245.6,51.9,921.9
22643,0.00,0.93,0.09,-0.31,17.73,4.42,-181.1,-369.7,243.2,245.3,52.5,468.8
22743,-0.02,1.05,0.18,-5.48,11.78,2.10,-156.4,-366.9,211.1,245.6,52.0,250.0
22843,0.00,1.09,0.21,1.25,10.35,9.20,-170.2,-361.3,232.5,245.4,52.0,828.1
22943,-0.41,1.01,-0.12,3.03,5.00,6.74,-161.9,-392.2,225.4,245.9,51.7,2593.8
23043,0.01,0.81,0.15,3.33,6.83,7.46,-151.0,-378.2,211.1,246.3,52.0,265.6
23143,0.14,0.81,0.19,-0.66,0.22,4.50,-137.3,-386.6,236.1,247.2,52.1,31.2
23243,0.14,0.94,0.12,-14.22,-6.27,-0.48,-137.3,-383.8,246.8,247.8,51.8,890.6
23343,-0.26,1.02,0.81,-4.45,-6.30,10.05,-140.0,-395.1,175.4,248.3,52.1,46.9
23443,-0.12,1.01,-0.17,6.93,-6.79,10.16,-129.0,-389.4,193.3,249.0,52.4,62.5
23543,0.14,0.87,-0.24,1.71,-14.64,4.15,-164.7,-395.1,243.2,248.7,51.6,46.9
23643,-0.12,0.76,0.19,4.19,-15.59,6.44,-153.7,-403.5,236.1,248.8,52.4,1062.5
23743,0.04,0.97,-0.09,9.32,-12.46,8.34,-164.7,-386.6,271.8,248.4,52.3,2640.6
23843,0.16,1.14,0.03,9.30,-3.55,6.78,-170.2,-369.7,275.3,247.8,52.4,3859.4
