timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
21547,-0.29,1.15,0.03,-1.13,8.72,-0.51,288.5,-522.0,35.1,299.6,48.9,31.2
21647,-0.09,0.79,0.12,-2.04,9.59,-0.19,291.1,-519.4,78.5,299.6,49.6,31.2
21747,-0.10,0.84,0.08,0.32,9.99,1.49,283.3,-522.0,56.8,299.3,48.8,31.2
21847,0.04,0.92,0.12,1.20,12.70,3.36,275.5,-529.8,39.5,299.0,49.1,31.2
21947,-0.02,1.03,0.04,10.23,21.53,4.14,270.4,-535.0,69.8,298.5,48.8,31.2
22047,-0.31,1.31,0.45,8.86,21.17,0.38,283.3,-535.0,56.8,298.4,50.0,62.5
22147,0.15,0.94,-0.10,8.42,26.23,1.72,285.9,-516.8,139.2,298.5,49.3,46.9
22247,0.08,0.88,-0.10,9.09,37.60,-0.19,285.9,-527.2,147.9,298.5,49.4,31.2
22347,0.02,0.81,0.09,8.87,48.38,3.40,293.6,-514.1,225.9,298.8,49.4,31.2
22447,-0.21,1.09,0.28,7.44,50.43,0.07,285.9,-524.6,230.3,298.7,50.6,62.5
22547,0.06,1.13,-0.14,7.68,54.89,0.14,288.5,-522.0,269.3,298.8,50.2,62.5
22647,-0.11,1.21,-0.30,8.01,63.65,-0.07,280.7,-516.8,304.0,298.7,49.6,1734.4
22747,-0.00,0.79,0.01,2.01,69.18,-1.98,273.0,-532.4,295.3,298.4,49.0,46.9
22847,-0.10,0.89,0.10,3.05,73.01,-1.23,280.7,-508.9,282.3,298.5,49.6,46.9
22947,-0.11,0.96,-0.07,-2.92,72.55,-2.47,283.3,-529.8,317.0,298.4,50.6,62.5
23047,-0.30,1.01,0.21,-1.21,74.09,-0.56,278.1,-514.1,278.0,298.4,50.7,46.9
23147,-0.26,1.28,0.09,-5.64,72.85,-4.88,260.0,-532.4,282.3,297.9,51.9,93.8
23247,0.12,0.91,-0.18,-15.33,62.20,-7.11,260.0,-524.6,351.7,297.6,52.4,156.2
23347,-0.12,0.90,0.09,-15.29,57.19,-5.46,260.0,-540.2,321.3,297.2,52.7,1031.2
23447,-0.17,0.79,-0.03,-11.07,57.13,1.16,236.7,-540.2,330.0,296.5,51.1,187.5
23547,-0.28,1.00,0.40,-11.49,52.01,2.61,226.4,-532.4,343.0,295.8,52.4,296.9
23647,-0.06,1.10,-0.07,-10.24,44.68,4.14,210.9,-553.3,321.3,294.8,52.5,343.8
23747,-0.27,1.23,0.41,-6.33,36.53,4.69,208.3,-561.1,351.7,293.9,52.5,421.9
23847,0.03,0.78,-0.19,-12.87,23.50,1.62,226.4,-553.3,382.1,293.6,51.5,156.2
23947,-0.25,0.90,0.01,-4.84,7.81,3.58,244.5,-555.9,291.0,293.6,51.8,781.2
24047,-0.06,0.85,-0.16,-1.54,-2.42,7.90,241.9,-548.1,356.0,293.7,52.2,671.9
24147,-0.26,1.13,0.22,3.93,-14.28,12.18,249.7,-545.5,325.7,293.9,53.4,781.2
24247,-0.13,1.16,-0.11,5.25,-26.57,15.73,229.0,-555.9,308.3,293.6,52.1,125.0
