timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
9773,0.31,0.93,-0.17,-2.00,-10.94,3.86,293.8,-370.1,129.7,310.3,51.7,4000.0
9873,-0.40,1.47,0.04,-0.43,-8.15,4.83,304.2,-362.3,90.7,310.3,52.2,546.9
9973,-0.11,1.09,-0.10,1.91,-10.46,5.27,299.0,-362.3,112.4,310.1,52.0,1062.5
10073,0.32,0.77,0.03,3.92,-13.59,5.83,306.8,-372.7,112.4,310.0,51.6,31.2
10173,-0.08,0.93,-0.11,4.56,-13.72,2.22,345.6,-362.3,134.1,310.7,52.2,1546.9
10273,-0.03,0.85,0.34,3.61,-12.57,2.38,335.2,-359.7,95.0,311.2,52.1,421.9
10373,-0.09,1.20,0.05,10.52,-12.52,2.10,355.9,-364.9,56.0,311.8,52.2,1531.2
10473,0.03,1.30,0.14,8.21,-13.29,-1.14,371.4,-364.9,95.0,312.5,52.0,390.6
10573,0.11,0.81,-0.45,3.05,-6.90,-0.92,379.2,-351.8,30.0,313.5,52.0,218.8
10673,-0.12,0.74,0.27,-1.70,-4.96,-4.80,381.8,-336.2,95.0,314.5,52.0,31.2
10773,0.14,0.85,-0.18,1.03,-2.62,-4.83,381.8,-346.6,38.7,315.1,52.6,78.1
10873,-0.03,0.93,0.19,1.10,-3.15,-6.42,358.5,-357.1,77.7,315.1,52.2,31.2
10973,-0.36,1.27,0.07,-0.15,0.88,-5.21,397.3,-338.8,60.4,316.0,52.3,3250.0
11073,-0.13,1.15,0.21,-4.18,3.42,-6.47,379.2,-351.8,56.0,316.2,51.9,109.4
11173,0.26,0.96,-0.10,-3.79,3.97,-3.42,394.7,-351.8,64.7,316.7,52.3,109.4
11273,-0.07,0.84,-0.12,0.36,6.39,0.10,368.8,-346.6,108.1,316.7,52.1,906.2
11373,-0.10,0.84,0.29,-4.55,10.86,1.20,366.3,-367.5,112.4,316.3,51.9,31.2
11473,-0.02,1.22,0.26,0.46,12.24,1.06,361.1,-357.1,147.1,316.1,52.2,31.2
11573,-0.12,1.19,-0.08,-5.09,6.90,1.45,348.1,-362.3,160.1,315.7,52.3,265.6
11673,-0.04,1.05,-0.39,0.45,11.57,5.74,324.9,-370.1,69.0,314.8,52.1,1828.1
11773,-0.04,0.69,-0.14,-6.98,9.34,3.41,324.9,-388.4,134.1,313.8,52.0,1359.4
11873,0.11,0.73,0.20,-6.41,7.76,6.09,330.0,-377.9,82.0,313.3,51.9,46.9
11973,-0.04,1.12,0.16,-7.75,-0.36,2.61,314.5,-396.2,69.0,312.3,52.1,1984.4
12073,-0.00,1.38,-0.00,-8.03,3.17,5.18,317.1,-385.8,108.1,311.7,52.0,31.2
12173,0.01,1.02,-0.05,-4.05,8.41,7.86,330.0,-398.8,69.0,311.3,52.2,31.2
12273,0.08,0.85,-0.03,-6.56,7.73,5.52,299.0,-396.2,129.7,310.5,51.9,562.5
12373,0.10,0.52,0.21,0.48,9.32,5.44,296.4,-393.6,77.7,309.8,52.3,125.0
12473,-0.18,1.24,0.31,-2.89,9.16,2.89,301.6,-396.2,168.8,309.3,52.3,31.2
12573,0.09,1.13,-0.15,6.40,12.41,2.42,311.9,-388.4,116.7,309.2,52.0,31.2
12673,-0.20,1.32,0.11,5.98,6.76,-1.85,299.0,-388.4,116.7,308.9,52.5,437.5
12773,0.25,0.67,-0.14,8.06,4.96,-0.59,296.4,-396.2,77.7,308.4,52.1,31.2
12873,-0.12,0.86,0.11,10.05,1.16,-3.34,293.8,-393.6,103.7,308.1,52.4,46.9
12973,0.18,0.92,0.01,10.03,3.78,-2.04,296.4,-401.4,116.7,307.8,52.4,1875.0
13073,-0.27,1.27,0.22,8.78,-0.23,-3.58,304.2,-380.5,77.7,307.9,52.4,671.9
13173,-0.07,1.22,-0.08,4.41,-5.09,-5.89,301.6,-370.1,64.7,308.2,52.2,3062.5
13273,0.17,0.82,0.07,2.00,-7.81,-6.64,293.8,-367.5,25.7,308.3,52.4,578.1
13373,-0.02,0.73,0.02,0.74,-9.34,-4.86,309.3,-377.9,90.7,308.5,52.3,46.9
13473,0.01,0.97,0.35,-1.42,-9.48,-0.57,270.5,-367.5,51.7,308.1,51.9,31.2
13573,0.03,1.16,0.06,-0.59,-12.63,-2.25,260.2,-364.9,116.7,307.5,52.0,1734.4
13673,-0.05,1.51,0.22,-0.38,-11.08,-2.25,273.1,-380.5,4.0,307.2,52.0,1812.5
13773,0.15,0.70,-0.08,-2.42,-9.36,-2.79,286.1,-377.9,73.4,307.2,52.3,46.9
13873,-0.09,0.75,0.12,-1.80,-7.67,-2.28,252.4,-388.4,21.3,306.3,52.2,1218.8
13973,0.03,0.95,0.05,1.47,-7.79,-0.51,257.6,-362.3,69.0,306.1,52.5,390.6
14073,-0.18,1.18,0.23,2.41,-10.33,0.27,247.3,-370.1,-17.7,305.7,52.7,625.0
14173,0.06,1.22,0.26,-3.00,-12.55,-3.34,231.7,-388.4,34.3,304.7,52.4,250.0
14273,0.24,0.90,-0.14,-0.38,-9.75,-2.15,244.7,-383.1,30.0,304.3,52.2,406.2
14373,-0.14,0.94,-0.04,0.45,-10.60,-3.78,247.3,-377.9,8.3,304.1,52.3,296.9
14473,-0.02,0.85,0.06,2.91,-6.59,-4.09,255.0,-362.3,56.0,304.3,52.5,953.1
14573,-0.04,1.04,0.25,0.93,-4.71,-4.68,275.7,-375.3,-4.7,304.7,52.5,78.1
14673,-0.07,1.07,-0.14,-3.96,0.24,-2.98,288.6,-380.5,47.3,305.2,52.0,15.6
14773,-0.42,1.17,0.28,-0.28,-3.25,-5.41,293.8,-351.8,-0.4,306.1,51.8,1687.5
14873,-0.12,0.87,-0.11,-1.37,-4.74,-3.59,293.8,-362.3,-35.0,306.7,52.6,46.9
14973,-0.21,0.89,0.12,-0.07,-9.63,-3.16,265.4,-351.8,8.3,306.8,52.5,500.0
15073,0.04,0.81,0.05,-0.04,-14.18,-3.21,260.2,-388.4,38.7,306.2,53.6,31.2
15173,-0.17,1.16,0.18,4.32,-16.61,-1.64,242.1,-364.9,-13.4,305.7,52.4,15.6
15273,-0.12,1.30,-0.02,4.42,-20.72,-2.15,265.4,-367.5,12.7,305.7,51.6,15.6
15373,0.21,0.91,0.09,-3.67,-28.70,-5.07,226.6,-354.4,-17.7,305.1,52.6,62.5
15473,-0.08,0.87,0.17,1.06,-41.91,-3.35,229.1,-351.8,-30.7,304.7,51.5,62.5
15573,-0.13,1.03,0.32,-1.38,-49.67,-3.61,192.9,-362.3,-30.7,303.3,51.7,109.4
15673,0.13,0.87,-0.05,-0.97,-64.03,-5.59,185.2,-346.6,-26.4,302.3,52.2,15.6
15773,-0.09,1.09,0.50,-2.40,-72.11,-6.90,164.5,-344.0,-48.1,300.9,53.3,921.9
